Contest,Team,Institution,Performance
IUT 2024,CSTU_Elish,CHANDPUR SCIENCE AND TECHNOLOGY UNIVERSITY,213.0297773652052
IUT 2024,BSFMSTU_LEGION,BANGAMATA SHEIKH FOJILATUNNESA MUJIB SCIENCE AND TECHNOLOGY UNIVERSITY,208.76918181790106
IUT 2024,CUB_NerdCoders,CANADIAN UNIVERSITY OF BANGLADESH,204.59379818154304
IUT 2024,EWU_Still_Debugging,EAST WEST UNIVERSITY,200.50192221791218
IUT 2024,ISU The ErRorS,INTERNATIONAL STANDARD UNIVERSITY,196.49188377355395
IUT 2024,Troublemakers_PUST,PABNA UNIVERSITY OF SCIENCE AND TECHNOLOGY,192.56204609808287
IUT 2024,UGV_TR!X,UNIVERSITY OF GLOBAL VILLAGE,188.7108051761212
IUT 2024,Getsugatenshou,NORTHERN UNIVERSITY OF BUSINESS AND TECHNOLOGY,184.93658907259876
IUT 2024,Infinity,DHAKA INTERNATIONAL UNIVERSITY,181.2378572911468
IUT 2024,TEC_XEUX,TMSS ENGINEERING COLLEGE,177.61310014532387
IUT 2024,BAU_BiE_ControlwolF,BANGLADESH AGRICULTURAL UNIVERSITY,0.0
IUT 2024,PUB_Failure,PUNDRA UNIVERSITY OF SCIENCE AND TECHNOLOGY,0.0
IUT 2024,NDUB_Newbies,NOTRE DAME UNIVERSITY BANGLADESH,0.0
IUT 2024,BU_Problem_Hunters_64,BANGLADESH UNIVERSITY,0.0
IUT 2024,Binary_wizards,RTM AL-KABIR TECHNICAL UNIVERSITY,0.0
IUT 2024,Team Return Zero,NORTHERN UNIVERSITY BANGLADESH,0.0
KUET 2025,BRACU_Crows,BRAC UNIVERSITY,4000.0
KUET 2025,DU_Primordius,UNIVERSITY OF DHAKA,3666.8242390384626
KUET 2025,SUST Fanatics,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,3593.487754257693
KUET 2025,BUET_Quasar,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,3521.617999172539
KUET 2025,DU_Singularity,UNIVERSITY OF DHAKA,3451.1856391890883
KUET 2025,CoU_Inheritance++,COMILLA UNIVERSITY,3131.2734921514857
KUET 2025,BUET_hotasha,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,3068.648022308456
KUET 2025,PSTU_CENOTE,PATUAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,3007.2750618622867
KUET 2025,subOpteamum,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,2947.1295606250405
KUET 2025,BUET_ALUCHASHI,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,2888.1869694125403
KUET 2025,JU_the0dd1out,JAHANGIRNAGAR UNIVERSITY,2830.423230024289
KUET 2025,IOI1,,2773.8147654238037
KUET 2025,KU_ErrorMakers,KHULNA UNIVERSITY,2481.4921650270794
KUET 2025,DIU_Strygwyr,DAFFODIL INTERNATIONAL UNIVERSITY,2431.8623217265376
KUET 2025,Infinite Tsukuyomi,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,2383.225075292007
KUET 2025,998244353,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,2335.560573786167
KUET 2025,Bruteforce_Knights,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,2288.8493623104437
KUET 2025,JU_BinaryMosFet,JAHANGIRNAGAR UNIVERSITY,2243.0723750642346
KUET 2025,RUET_B_Team,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,1966.1396251654487
KUET 2025,DU_Oblivion,UNIVERSITY OF DHAKA,1926.8168326621399
KUET 2025,Code_Monkeys,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,1888.280496008897
KUET 2025,CoU_Eternal_Worriors,COMILLA UNIVERSITY,1850.5148860887189
KUET 2025,IUT_EventHorizon,ISLAMIC UNIVERSITY OF TECHNOLOGY,1813.5045883669445
KUET 2025,BUET_shundorbon_ghurbo,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,1777.2344965996058
KUET 2025,SEC_(Brain+Effort)=AC,SYLHET ENGINEERING COLLEGE,1741.6898066676135
KUET 2025,Binary_Brain,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,1706.8560105342613
KUET 2025,BRACU_BugWhisperers,BRAC UNIVERSITY,1672.718890323576
KUET 2025,KUET_JINISH,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,1639.2645125171045
KUET 2025,RUET_Bitmasks_of_Phantasm,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,1606.4792222667622
KUET 2025,EWU_495_fanclub,EAST WEST UNIVERSITY,1574.349637821427
KUET 2025,MBSTU_Zero_Index_Heroes,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,1542.8626450649986
KUET 2025,CU_Chunoputi,UNIVERSITY OF CHITTAGONG,1512.0053921636984
KUET 2025,IUT_TeamZero,ISLAMIC UNIVERSITY OF TECHNOLOGY,1481.7652843204244
KUET 2025,NSU_PyramidSchemers,NORTH SOUTH UNIVERSITY,1452.129978634016
KUET 2025,RU_ka_mee_ha_mee_haaaaaaa,UNIVERSITY OF RAJSHAHI,1423.0873790613357
KUET 2025,SUST_LongDistance,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,1394.625631480109
KUET 2025,BUET_let_us_cook,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,1183.625601118075
KUET 2025,DIU_Curious_Trio,DAFFODIL INTERNATIONAL UNIVERSITY,1159.9530890957135
KUET 2025,EWU_ChuiJhal,EAST WEST UNIVERSITY,1136.7540273137993
KUET 2025,GreenU_Frogs,GREEN UNIVERSITY OF BANGLADESH,1114.0189467675234
KUET 2025,BUBT_AlphaQForces,BANGLADESH UNIVERSITY OF BUSINESS AND TECHNOLOGY,1091.7385678321727
KUET 2025,MIST_Volatile,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,1069.9037964755294
KUET 2025,IIUC_Big_Brothers,INTERNATIONAL ISLAMIC UNIVERSITY CHITTAGONG,1048.5057205460187
KUET 2025,DIU_1000th_WA,DAFFODIL INTERNATIONAL UNIVERSITY,1027.5356061350983
KUET 2025,Just_Trriple_Helix,JASHORE UNIVERSITY OF SCIENCE AND TECHNOLOGY,1006.9848940123965
KUET 2025,JU_Kaizen,JAHANGIRNAGAR UNIVERSITY,986.8451961321483
KUET 2025,SUST_EOF,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,967.1082922095053
KUET 2025,Fukka_Kulle_Nezamin,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,947.7661263653152
KUET 2025,Ice cream,ISLAMIC UNIVERSITY OF TECHNOLOGY,928.8108038380088
KUET 2025,UIU_Dhur_Chata,UNITED INTERNATIONAL UNIVERSITY,910.2345877612488
KUET 2025,JUST_FLARE,JASHORE UNIVERSITY OF SCIENCE AND TECHNOLOGY,892.0298960060238
KUET 2025,EWU_Winter_Melon,EAST WEST UNIVERSITY,874.1892980859033
KUET 2025,Lazy_Programmer,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,856.7055121241852
KUET 2025,IUBAT_LivingThings,INTERNATIONAL UNIVERSITY OF BUSINESS AGRICULTURE & TECHNOLOGY,839.5714018817015
KUET 2025,The_Zazaabors,PABNA UNIVERSITY OF SCIENCE AND TECHNOLOGY,822.7799738440674
KUET 2025,IIUC_KiEktaObostha,INTERNATIONAL ISLAMIC UNIVERSITY CHITTAGONG,806.3243743671861
KUET 2025,DU_Zephyr,UNIVERSITY OF DHAKA,790.1978868798424
KUET 2025,AIUB_WrongAnswer,AMERICAN INTERNATIONAL UNIVERSITY-BANGLADESH,774.3939291422455
KUET 2025,Aust_Simplex1ty,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,758.9060505594006
KUET 2025,LU_dAREdevils,LEADING UNIVERSITY,743.7279295482126
KUET 2025,RU_Igniters,UNIVERSITY OF RAJSHAHI,728.8533709572482
KUET 2025,KUET_TheFamily,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,714.2763035381033
KUET 2025,Sust_Somonnoyoks,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,699.9907774673412
KUET 2025,MIST_Eagles_Eye,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,685.9909619179945
KUET 2025,!GivingUp,COMILLA UNIVERSITY,672.2711426796343
KUET 2025,RUET_Byte_Breakers,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,658.8257198260418
KUET 2025,AIUB_BLUNDERS,AMERICAN INTERNATIONAL UNIVERSITY-BANGLADESH,645.649205429521
KUET 2025,MU_Riptide,METROPOLITAN UNIVERSITY,632.7362213209304
KUET 2025,SUST_Miscellaneous,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,620.0814968945119
KUET 2025,AUST_Shunno7,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,607.6798669566216
KUET 2025,BRACU_WA_AGAIN,BRAC UNIVERSITY,595.5262696174891
KUET 2025,NSU_NFT,NORTH SOUTH UNIVERSITY,583.6157442251395
KUET 2025,IU_Brain_Overflow,ISLAMIC UNIVERSITY,571.9434293406366
KUET 2025,core_dumped_reborn,NOAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,457.65005744989406
KUET 2025,HSTU_ROBUST_FALCON,HAJEE MOHAMMAD DANESH SCIENCE AND TECHNOLOGY UNIVERSITY,448.4970563008962
KUET 2025,BSMRSTU Unit_7,GOPALGANJ SCIENCE AND TECHNOLOGY UNIVERSITY (GSTU),439.52711517487825
KUET 2025,CUET_Lost_In_Matrix,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,430.7365728713807
KUET 2025,PSTU_Array_Of_Hope,PATUAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,422.12184141395306
KUET 2025,RPSU_Ternary_Troopers,R. P. SHAHA UNIVERSITY,413.679404585674
KUET 2025,DU_Rumbling,UNIVERSITY OF DHAKA,405.4058164939605
KUET 2025,BUET_Thunderbolt,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,397.2977001640813
KUET 2025,TBA,JAGANNATH UNIVERSITY,389.3517461607997
KUET 2025,BU_Dreadnought,UNIVERSITY OF BARISAL,381.56471123758365
KUET 2025,BSMRSTU_CodeFury,GOPALGANJ SCIENCE AND TECHNOLOGY UNIVERSITY (GSTU),373.933417012832
KUET 2025,Pupils,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,366.4547486725753
KUET 2025,JU_ThePhoenix,JAHANGIRNAGAR UNIVERSITY,359.1256536991238
KUET 2025,BCS_Coders,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,351.9431406251414
KUET 2025,MIST_Algorithm_Reject,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,344.9042778126385
KUET 2025,JnU_Shomonnoyok,JAGANNATH UNIVERSITY,338.0061922563857
KUET 2025,Code_Weeders,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,331.246068411258
KUET 2025,CUET_All_Grey,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,324.62114704303286
KUET 2025,Worst_Case,NOAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,318.1287241021722
KUET 2025,KU_WrongAssumption,KHULNA UNIVERSITY,311.7661496201287
KUET 2025,Kuet__Tenacious,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,305.5308266277262
KUET 2025,MU_Vhagars,METROPOLITAN UNIVERSITY,299.4202100951716
KUET 2025,PUST_Codo_Sapiens,PABNA UNIVERSITY OF SCIENCE AND TECHNOLOGY,293.4318058932682
KUET 2025,SEC_NotSureYet,SYLHET ENGINEERING COLLEGE,287.5631697754028
KUET 2025,KUET_No_Idea,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,281.81190637989476
KUET 2025,BU_NullPointers,UNIVERSITY OF BARISAL,276.1756682522968
KUET 2025,DU_SHOMONNOYOKS,UNIVERSITY OF DHAKA,270.6521548872509
KUET 2025,RU_Hulululu,UNIVERSITY OF RAJSHAHI,265.2391117895059
KUET 2025,RU_Firefly,UNIVERSITY OF RAJSHAHI,259.93432955371577
KUET 2025,BRUR_Three_Code_Musketeers,"BEGUM ROKEYA UNIVERSITY, RANGPUR",254.73564296264146
KUET 2025,KU_Second_Team,KHULNA UNIVERSITY,249.64093010338863
KUET 2025,KUET_Wrong_Answers,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,244.64811150132084
KUET 2025,BUBT_Sunday_Monday_Close,BANGLADESH UNIVERSITY OF BUSINESS AND TECHNOLOGY,169.53249187412524
KUET 2025,IST_neverGiveUp,INSTITUTE OF SCIENCE AND TECHNOLOGY,166.14184203664274
KUET 2025,FEC_WA_Addicts,FARIDPUR ENGINEERING COLLEGE,162.81900519590985
KUET 2025,TeamDiv4,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,159.56262509199166
KUET 2025,IU_Endl,ISLAMIC UNIVERSITY,156.37137259015182
KUET 2025,UITS_ACES,UNIVERSITY OF INFORMATION TECHNOLOGY & SCIENCES,153.24394513834878
KUET 2025,AIUB_DIREWOLFES,AMERICAN INTERNATIONAL UNIVERSITY-BANGLADESH,150.17906623558181
KUET 2025,IUBAT_Supernova,INTERNATIONAL UNIVERSITY OF BUSINESS AGRICULTURE & TECHNOLOGY,147.17548491087018
KUET 2025,BSMRU_NewHorizon,KISHOREGANJ UNIVERSITY,144.23197521265277
KUET 2025,NUB_TRIVERSE,NORTHERN UNIVERSITY BANGLADESH,141.34733570839973
KUET 2025,Odorous_House,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,138.5203889942317
KUET 2025,UAP_Team_2,UNIVERSITY OF ASIA PACIFIC,135.74998121434706
KUET 2025,Rebooters,NETROKONA UNIVERSITY,133.0349815900601
KUET 2025,GreenU_Theoretical,GREEN UNIVERSITY OF BANGLADESH,130.37428195825893
KUET 2025,KUET_Renaissance,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,127.76679631909377
KUET 2025,IUT_TeamOne,ISLAMIC UNIVERSITY OF TECHNOLOGY,125.21146039271187
KUET 2025,KUET_Sabr_Falcons,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,122.70723118485765
KUET 2025,Error Hunters,RANGPUR ENGINEERING COLLEGE,120.25308656116047
KUET 2025,BAU_BiE_OutL&ers,BANGLADESH AGRICULTURAL UNIVERSITY,117.84802482993726
KUET 2025,Resurrection,BANGLADESH UNIVERSITY OF PROFESSIONALS,115.49106433333851
KUET 2025,DIU_CodeCrew,DHAKA INTERNATIONAL UNIVERSITY,113.18124304667175
KUET 2025,UU_Brute_Force,UTTARA UNIVERSITY,110.9176181857383
KUET 2025,RUET_helloWorld,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,108.69926582202355
KUET 2025,UITS_PathFinder,UNIVERSITY OF INFORMATION TECHNOLOGY & SCIENCES,106.52528050558307
KUET 2025,GB_Proxima,GONO BISHWABIDYALAY (GONO UNIVERSITY),104.3947748954714
KUET 2025,IIUSTB_Al-khwarizm,INTERNATIONAL ISLAMI UNIVERSITY OF SCIENCE AND TECHNOLOGY BANGLADESH,102.30687939756196
KUET 2025,CSTU-3-Billions,CHANDPUR SCIENCE AND TECHNOLOGY UNIVERSITY,100.26074180961075
KUET 2025,BAIUST_Auditorium,BANGLADESH ARMY INTERNATIONAL UNIVERSITY OF SCIENCE AND TECHNOLOGY,98.25552697341851
KUET 2025,JUST_Null_Pointers,JASHORE UNIVERSITY OF SCIENCE AND TECHNOLOGY,96.29041643395014
KUET 2025,UAP_Team_1,UNIVERSITY OF ASIA PACIFIC,94.36460810527113
KUET 2025,HSTU_TinyCoders,HAJEE MOHAMMAD DANESH SCIENCE AND TECHNOLOGY UNIVERSITY,92.47731594316572
KUET 2025,DCC_NSS_CODER,DHAKA CITY COLLEGE,90.6277696243024
KUET 2025,KUET_ZoobiDoobi,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,88.81521423181634
KUET 2025,PCIU_Kinderheim312,PORT CITY INTERNATIONAL UNIVERSITY,87.03890994718003
KUET 2025,trio_QUbit,NORTHERN UNIVERSITY OF BUSINESS AND TECHNOLOGY,85.29813174823641
KUET 2025,mechvigilant,CITY UNIVERSITY,83.59216911327168
KUET 2025,No_Hope,UNIVERSITY OF BARISAL,81.92032573100624
KUET 2025,BAUET_Bishonno,BANGLADESH ARMY UNIVERSITY OF ENGINEERING AND TECHNOLOGY,80.28191921638613
KUET 2025,Byte_Brigades,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,78.67628083205841
KUET 2025,PrimeU_REINCARNATION,PRIME UNIVERSITY,77.10275521541723
KUET 2025,SMUCT_BitClowns,SHANTO MARIAM UNIVERSITY OF CREATIVE TECHNOLOGY,75.56070011110889
KUET 2025,EEE_AMPLIFIER,UNIVERSITY OF ASIA PACIFIC,74.0494861088867
KUET 2025,Team_Failures,KHWAJA YUNUS ALI UNIVERSITY,72.56849638670899
KUET 2025,NEUB_Believers,NORTH EAST UNIVERSITY BANGLADESH,0.0
KUET 2025,SSTU_Binary_Bliss,SUNAMGONJ SCIENCE & TECHNOLOGY UNIVERSITY,0.0
KUET 2025,CU_Beat_By_Bit,UNIVERSITY OF CHITTAGONG,0.0
KUET 2025,PUC_RunTimeError,PREMIER UNIVERSITY,0.0
KUET 2025,TEMP_2,,0.0
KUET 2025,TEMP_3,,0.0
KUET 2025,ULAB_aNonyMOus,UNIVERSITY OF LIBERAL ARTS BANGLADESH,0.0
KUET 2025,NDUB_Backslash,NOTRE DAME UNIVERSITY BANGLADESH,0.0
KUET 2025,TEMP_1,,0.0
KUET 2025,MEC_Code_Crafters,MYMENSINGH ENGINEERING COLLEGE,0.0
KUET 2025,NUBTK_!WeKnowNothing,NORTHERN UNIVERSITY OF BUSINESS AND TECHNOLOGY,0.0
KUET 2025,TEMP_4,,0.0
MU 2025,BUET_Silver_hawks,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,4000.0
MU 2025,GodFathers Inc.,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,3313.004678535785
MU 2025,BUET_Supernova,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,3246.744584965069
MU 2025,3BlueNoBrown,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,2845.897106244004
MU 2025,IUT_Kamikaze,ISLAMIC UNIVERSITY OF TECHNOLOGY,2788.979164119124
MU 2025,মায়ের দোয়া টিম,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,2733.199580836742
MU 2025,BRACU_ScareCrows,BRAC UNIVERSITY,2678.535589220007
MU 2025,BRACU_LastMerge,BRAC UNIVERSITY,2624.9648774356065
MU 2025,SUST IKHWAN,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,2572.4655798868944
MU 2025,DIU_Sixth_Sense,DAFFODIL INTERNATIONAL UNIVERSITY,2183.2641316922554
MU 2025,CtrlZMyLife,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,2139.59884905841
MU 2025,NSU_JobApplication,,2096.806872077242
MU 2025,SEC_Dungeon_Master,SYLHET ENGINEERING COLLEGE,2054.8707346356973
MU 2025,DIU_MilesPerHour,DAFFODIL INTERNATIONAL UNIVERSITY,2013.7733199429829
MU 2025,GreenForces,GREEN UNIVERSITY OF BANGLADESH,1973.4978535441235
MU 2025,DU_Odyssey,UNIVERSITY OF DHAKA,1934.027896473241
MU 2025,AIUB_Modularity,AMERICAN INTERNATIONAL UNIVERSITY-BANGLADESH,1895.347338543776
MU 2025,Fiery_end,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,1857.4403917729005
MU 2025,Aiub_Eclipse,AMERICAN INTERNATIONAL UNIVERSITY-BANGLADESH,1820.2915839374425
MU 2025,IIUC_MARK_US,INTERNATIONAL ISLAMIC UNIVERSITY CHITTAGONG,1783.8857522586936
MU 2025,JU_Twilight_Tray,JAHANGIRNAGAR UNIVERSITY,1748.2080372135197
MU 2025,IOI1,,
MU 2025,IOI2,,
MU 2025,SUST_Oblivion,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,1398.8577674325056
MU 2025,MU_Riptide,METROPOLITAN UNIVERSITY,1370.8806120838556
MU 2025,CoU_Reignite,COMILLA UNIVERSITY,1343.4629998421785
MU 2025,RUET_Celestials,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,1316.5937398453348
MU 2025,Jakhon_Jare_Pai ( ˘ ³˘)♥︎,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,1290.261865048428
MU 2025,IUT_MistyMountains,ISLAMIC UNIVERSITY OF TECHNOLOGY,1264.4566277474594
MU 2025,MIST_Untitled,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,1239.1674951925104
MU 2025,SEC_Frontier,SYLHET ENGINEERING COLLEGE,1214.38414528866
MU 2025,MBSTU_UdoMada,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,1190.0964623828868
MU 2025,RU_SignBit,UNIVERSITY OF RAJSHAHI,1166.2945331352291
MU 2025,BUET_GreyMatter,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,1142.9686424725244
MU 2025,NSTU_Cyber_Catalysts,NOAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,1120.109269623074
MU 2025,JU_Jabian_6.1,JAHANGIRNAGAR UNIVERSITY,1097.7070842306125
MU 2025,RU_ConscriptedThree,UNIVERSITY OF RAJSHAHI,1075.7529425460002
MU 2025,AUST_Zer0ne22,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,1054.2378836950802
MU 2025,JUST_ORIONS,JASHORE UNIVERSITY OF SCIENCE AND TECHNOLOGY,1033.1531260211787
MU 2025,IUT_Forbryter,ISLAMIC UNIVERSITY OF TECHNOLOGY,1012.490063500755
MU 2025,IUBAT Eksho Eksho,INTERNATIONAL UNIVERSITY OF BUSINESS AGRICULTURE & TECHNOLOGY,992.2402622307399
MU 2025,Rebooters_NeU,NETROKONA UNIVERSITY,972.3954569861252
MU 2025,NameDiyeKamKi,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,952.9475478464025
MU 2025,UIU_যমুনা_বিভাগ_চাই,UNITED INTERNATIONAL UNIVERSITY,933.8885968894745
MU 2025,KUET_Habijabi,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,915.2108249516848
MU 2025,Sec_Porcupine_Tree,SYLHET ENGINEERING COLLEGE,896.9066084526513
MU 2025,BUET_MST,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,878.9684762835983
MU 2025,LU_Believers,LEADING UNIVERSITY,861.3891067579261
MU 2025,LU_LastFrame,LEADING UNIVERSITY,844.1613246227676
MU 2025,CUET_LastCommit,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,827.2780981303123
MU 2025,MIST_EagleForces,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,810.7325361677059
MU 2025,Green_MK,GREEN UNIVERSITY OF BANGLADESH,794.5178854443519
MU 2025,EWU_RQ_Angles,EAST WEST UNIVERSITY,778.6275277354649
MU 2025,NUBTK $(^w^)$,NORTHERN UNIVERSITY OF BUSINESS AND TECHNOLOGY,763.0549771807556
MU 2025,Winter_Is_Coming,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,747.7938776371404
MU 2025,Fukka_Kulle_Nezamin,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,732.8380000843975
MU 2025,MU_Nepokids,METROPOLITAN UNIVERSITY,718.1812400827097
MU 2025,BRACU_NewBitsBug,BRAC UNIVERSITY,703.8176152810555
MU 2025,IU_NULL_VOID,ISLAMIC UNIVERSITY,689.7412629754343
MU 2025,UAP_Nightjars,UNIVERSITY OF ASIA PACIFIC,675.9464377159256
MU 2025,Snacks_Kidhar_Hain?,NOAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,662.427508961607
MU 2025,EWU_Dreadnought,EAST WEST UNIVERSITY,649.178958782375
MU 2025,DU_Kairo,UNIVERSITY OF DHAKA,636.1953796067273
MU 2025,KUET_triXOR,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,623.4714720145929
MU 2025,DU_Rumbling,UNIVERSITY OF DHAKA,611.0020425743011
MU 2025,SEC_Gamma_Radiation,SYLHET ENGINEERING COLLEGE,598.782001722815
MU 2025,Hotashha++,JATIYA KABI KAZI NAZRUL ISLAM UNIVERSITY,586.8063616883586
MU 2025,MU_WillDecideLater,METROPOLITAN UNIVERSITY,575.0702344545915
MU 2025,MU_AynaGhor,METROPOLITAN UNIVERSITY,563.5688297654997
MU 2025,CoU_Thirteen,COMILLA UNIVERSITY,552.2974531701897
MU 2025,NEUB_Anomalies,NORTH EAST UNIVERSITY BANGLADESH,541.2515041067859
MU 2025,CityU_Beyond_Efficient,CITY UNIVERSITY,530.4264740246501
MU 2025,PUST_AcceptEd,PABNA UNIVERSITY OF SCIENCE AND TECHNOLOGY,519.8179445441571
MU 2025,AUST_Simplexity,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,509.42158565327395
MU 2025,BUBT_Palestinians,BANGLADESH UNIVERSITY OF BUSINESS AND TECHNOLOGY,353.01114854426896
MU 2025,NSU_67,,345.95092557338353
MU 2025,MU_911,METROPOLITAN UNIVERSITY,339.03190706191583
MU 2025,MU_Return_0,METROPOLITAN UNIVERSITY,332.25126892067755
MU 2025,DIU_INFINITY,DHAKA INTERNATIONAL UNIVERSITY,325.606243542264
MU 2025,NEUB_TheLosers,NORTH EAST UNIVERSITY BANGLADESH,319.0941186714187
MU 2025,MUstBe_tle,METROPOLITAN UNIVERSITY,312.7122362979903
MU 2025,MU_T60,METROPOLITAN UNIVERSITY,306.4579915720305
MU 2025,JUST_Seraphic,JASHORE UNIVERSITY OF SCIENCE AND TECHNOLOGY,300.32883174058986
MU 2025,MU_Integers,METROPOLITAN UNIVERSITY,294.3222551057781
MU 2025,FU_Abar_Submit_Koro,FENI UNIVERSITY,288.43581000366254
MU 2025,MU_Dopamine,METROPOLITAN UNIVERSITY,282.6670938035893
MU 2025,LU_404_found,LEADING UNIVERSITY,277.01375192751743
MU 2025,CSTU-3-Billions,CHANDPUR SCIENCE AND TECHNOLOGY UNIVERSITY,271.4734768889671
MU 2025,MU_Infinite_Loopers,METROPOLITAN UNIVERSITY,266.0440073511878
MU 2025,Mama_DP_Mar,JATIYA KABI KAZI NAZRUL ISLAM UNIVERSITY,260.72312720416403
MU 2025,LU_Finix,LEADING UNIVERSITY,255.5086646600807
MU 2025,UAP_Akatsuki,UNIVERSITY OF ASIA PACIFIC,250.3984913668791
MU 2025,Ace_Azimuth_Aviator,BANGLADESH OPEN UNIVERSITY,0.0
MU 2025,SIU_CodeHive,SYLHET INTERNATIONAL UNIVERSITY,0.0
MU 2025,Kanch@MU,METROPOLITAN UNIVERSITY,0.0
MU 2025,CSTU_DhuliKona,CHANDPUR SCIENCE AND TECHNOLOGY UNIVERSITY,0.0
MU 2025,RuntimeTerror,BANGLADESH UNIVERSITY OF PROFESSIONALS,0.0
MU 2025,SIU_CodeClashers,SYLHET INTERNATIONAL UNIVERSITY,0.0
MU 2025,SIU_Night_Owls,SYLHET INTERNATIONAL UNIVERSITY,0.0
MU 2025,PCIU_Crow,PORT CITY INTERNATIONAL UNIVERSITY,0.0
